Myh6,Myh7,Myh1,Myh3,Myh7b,Myh8,Myh13,Myh14,Myl1,Myl3,Myl4,Myl2,Myl7,Mybpc3,Mybphl,Mybpc1,Mybpc2,Mybph,Actn2,Actn3,Acta1,Actc1,Tpm1,Tpm2,Tpm3,Tnni1,Tnni2,Tnni3,Tnnt1,Tnnt2,Tnnt3,Tnnc1,Tnnc2
0.691596404851122,1.0671203293422256,0.0,0.0,3.6647841259889162,57.477325718246846,0.0,0.0,0.0,1.0396566138935335,1.0539132162252312,0.9781152292884133,0.6803630054757595,1.3226314244815918,0.0,0.0,0.0,0.0,0.6125086866463099,0.0,0.0,0.6870262510318021,0.7444489060548308,0.0,0.0,1.0233436254587036,0.0,0.9508399569125581,0.0,0.8686369269343206,0.0,0.9224562710257608,0.0
0.786896623785018,1.1541564863275804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0798276911477087,0.241719299183527,1.1615055884167247,1.517719298513886,1.2364413076472267,0.0,0.0,0.0,0.0,0.8097487370655223,0.0,0.0,1.101687483089471,0.9807270625146459,0.0,6.673111667168467,1.172351880994554,0.0,0.9556315739526282,1.4490719792859832,1.0495849020794104,0.0,1.0633722419266745,0.0
0.9900271734787798,1.1220127818512526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020365571327946,0.980397346299565,1.023385422628744,0.6753170060361205,0.8095158875787408,0.0,0.0,0.0,0.0,1.1207176715876634,0.0,0.0,1.0100337350584936,0.9604476921799316,0.0,0.0,1.0672093694497427,0.0,1.0061454521962194,0.0,1.0403073451873133,0.0,1.067896023072694,0.0
0.9365149548932595,0.8438164433879543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920257302231112,0.6967997745648716,1.0097247253797796,0.0,0.38304898653236186,0.0,0.0,0.0,0.0,0.8294195010596981,0.0,0.0,0.7375894062094448,0.8884606662765515,0.0,0.0,0.9895341216720746,0.0,1.0239811754950212,0.0,0.9299235988479528,0.0,0.803117610309722,0.0
0.7815191766069312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.801605681565487,1.0981589320287173,1.7871764788225282,0.29631977441528906,3.0831846758790262,1.0381376364404837,19.955838598806473,0.0,35.72675959670473,0.0,1.0421295689887793,0.0,4.7821206920748525,1.0246386577602384,1.0907876822481377,0.0,0.0,0.9583188142283007,0.0,1.106695915358991,0.0,1.0062590921293002,0.0,1.1212637621716282,0.0
1.3012044130147518,1.1459446209994666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144716310018192,0.25956062506538846,1.1166751616175876,0.6504900941583014,1.1632261738930203,0.0,0.0,0.0,0.0,1.3404916561323033,0.0,0.0,0.945590108728326,0.9743704998997663,2.2118158390922993,0.0,1.0795592988839948,0.0,1.024576290946879,1.5560281284062314,1.0798152842142525,0.0,1.027920148371933,0.0
0.5797102799707212,1.1375305180874817,0.0,0.0,2.971034282960909,0.0,0.0,0.0,0.0,1.1279920392046672,1.492952051238806,1.086187284108016,1.1071677783637137,1.277839446679072,0.0,58.2679131284061,0.0,0.0,1.374737875433028,0.0,2.999513193685335,1.1095203188406286,1.0507234602091926,1.892023580913111,0.0,1.1340745648813633,0.0,1.0566314391830625,0.0,1.0684701786481743,0.0,1.155334596945666,0.0
0.49128804826371597,1.0110419879814734,0.0,0.0,0.0,0.0,0.0,0.0,8.468299838536078,0.8806306027319004,0.9779908465887123,1.0097410710962467,0.0,0.4634687090226282,0.0,0.0,0.0,0.0,0.8240449709741405,0.0,0.0,0.6581006732566791,0.905112131455748,2.580602870927579,0.0,0.7744844761930103,0.0,1.048349080846703,0.0,0.9117754027505182,0.0,0.9496535413348332,0.0
0.6845769174624822,1.2529211774325015,0.0,0.0,3.6202863100866916,0.0,0.0,0.0,0.0,1.1287899029048742,0.0,1.1348916966478861,0.9717555932796715,1.1179869532646303,0.0,0.0,0.0,0.0,1.2335742883922145,0.0,0.0,0.937007418511404,1.0141783256448622,0.0,0.0,1.0466931066447014,0.0,1.0530607336202933,2.5297389542712665,1.1427244894091384,0.0,1.0806819070160811,0.0
0.5376442823385219,0.766076578179514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215874823977848,0.5606200288543375,0.8696530241052637,0.3243048432826201,0.9378229294782184,0.0,0.0,0.0,0.0,0.8054773082454865,0.0,1.3397501369106841,0.8967162238396102,0.9519992282981611,4.777258720270179,0.0,0.929370681406305,0.0,0.8945552734315104,1.2182009320606175,0.9445699580586846,0.0,0.9044719158147997,0.0
1.3731912965098767,1.089394852907318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853602766099253,0.9861402243899184,1.139600392257633,0.8256969140352939,1.1453151931766858,0.0,0.0,0.0,0.0,1.1844217194780633,0.0,0.0,1.0665131276207165,1.0132847311106477,1.534609738788623,0.0,0.970816388472526,0.0,0.9746651870834286,0.0,1.0140985640521467,0.0,1.063390057309598,0.0
1.0130959286029098,1.1508844127242515,0.0,0.0,0.0,0.0,0.0,0.0,4.380187218449649,1.1855458029031327,0.3812830899253423,1.2370954140090478,0.0,1.0387196785256465,0.0,0.0,0.0,0.0,1.203873415163347,0.0,4.117265843872021,0.9817678378681194,1.0701595593835211,0.0,0.0,1.1798357810236335,0.0,1.1792161847021028,0.0,1.1318476568851352,0.0,1.2109535295249254,0.0
0.9305338201275859,1.0359580292175576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0849480496228874,1.094923856815341,1.1748048555869854,1.9388061323595145,0.9583716493633109,0.0,0.0,0.0,0.0,1.396502906847609,0.0,0.0,1.0807870034535978,1.008363271597116,1.792913927266266,0.0,1.0441266285162467,0.0,0.9857195029983185,1.2613276626965932,0.9840061043978428,0.0,1.169332158991509,0.0
1.6469561205553438,1.2560635093239232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0725137937096323,1.5165157991978173,1.168887601433021,1.8701195688786096,1.3264260252996076,0.0,0.0,0.0,0.0,1.41308406437027,0.0,8.788966972846996,1.1883555096965817,1.1159625611626718,2.779305642265051,0.0,1.0650311665404117,0.0,1.1295827334940396,0.0,1.157610158599944,0.0,1.1426896613716964,0.0
0.9227408601707032,0.9719279580494067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416527696696873,1.3374070627524055,1.0991773006589862,0.9077530485951147,1.1247079691483732,0.0,0.0,0.0,0.0,1.217588068590197,0.0,0.0,1.133868735620618,0.9769293588994441,0.0,0.0,1.0095181973234217,0.0,1.0776146081056248,1.468502541964152,0.9870001291034787,0.0,1.049063529583526,0.0
1.1053640115311862,0.9659734113967264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0084581040275336,1.4680154992613303,1.0344111315621727,1.47752109333413,0.8614329132604303,0.0,0.0,22.625097379685034,0.0,0.9789597722313335,0.0,4.802512868584433,1.1533546084481103,1.2084230623810364,4.79647537319038,6.660799309517016,0.9530913463695491,0.0,1.045815468457326,1.4463983401560636,1.0204987045192535,0.0,1.02963019016205,0.0
1.188819547670164,1.0379707560845952,0.0,0.0,3.2618413916635363,0.0,0.0,0.0,0.0,1.056113327379032,1.162503693270601,1.1403271680614477,0.0,1.0493426630670748,0.0,0.0,0.0,0.0,1.1126324921005273,0.0,3.2182786788942592,1.203189769504949,1.1890416404013129,0.0,6.729590449041091,1.0206668108593766,0.0,1.1217115357172207,0.0,1.052177481445733,0.0,1.0727369855129132,0.0
1.0603876832098345,1.096378507211132,0.0,0.0,4.018657665693138,0.0,0.0,0.0,0.0,0.9937303284146302,0.6536413213111117,1.0767550326450623,0.7346113213777359,1.0003428993187133,0.0,0.0,0.0,0.0,1.1176655015746442,0.0,0.0,0.9195503493074001,0.7879612064857899,0.0,0.0,0.8455068745627848,0.0,0.9108047625129225,2.75945368976424,0.9842426575984592,0.0,0.9046278587525248,0.0
1.7132056022363646,0.2112636882761699,0.0,0.0,0.0,0.0,0.0,0.0,7.293311164484899,0.17392938311062478,1.7870332570963077,0.24554068850495053,3.38958411081437,0.9899353902002184,16.53608963125543,0.0,0.0,0.0,1.0763952817420535,0.0,0.0,0.8421289336020986,0.9371785232983975,3.4016329604413653,0.0,1.0010550420479758,0.0,0.9023454925611879,1.517834322756308,0.9676022311811179,0.0,0.9939135348110228,0.0
1.2221717119469437,1.1908212034904038,0.0,0.0,2.6271569439885027,0.0,0.0,0.0,0.0,1.0763231059563068,1.2430234281968386,1.127144667427867,0.9571293861671204,1.2407791877603036,0.0,0.0,0.0,0.0,1.5101955472682531,0.0,4.751970138436567,1.1312835527222451,1.0749744209171228,4.15343975983717,0.0,1.0831094418535459,5.800210331993982,1.0837095183369014,2.4832139684973082,1.076414871171098,0.0,1.1221338901971345,0.0
0.44387231812167044,0.9120687851219865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0393205673886599,1.4953711376092593,0.9749663386795188,0.6798084382640912,0.6519027397449727,0.0,0.0,0.0,0.0,0.764471537891476,0.0,0.0,0.8867085986949019,0.9301686019012957,0.0,0.0,1.037336888004528,0.0,1.0015068008076233,0.0,0.9175050823437219,0.0,0.5841011840924402,0.0
0.9109102195145549,1.1461716105925737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1393541917497125,0.8055531358978608,1.1220963474020267,1.2263404639812956,1.0405158718787906,0.0,0.0,0.0,0.0,1.1040344359246208,0.0,0.0,1.1111270164124905,1.0817766338181578,0.0,6.637253815325503,1.0339246898755208,0.0,1.1036733967038335,2.2911797489048618,1.0786876047863723,0.0,1.1420391355184656,0.0
0.7586553327792471,0.7333327577736888,0.0,0.0,0.0,48.3242169599317,0.0,0.0,0.0,1.0693784664258104,1.3237653777799856,1.0835770693598523,1.3577750783841478,0.8340384887835556,0.0,0.0,0.0,0.0,0.7829993451190572,0.0,0.0,0.9946007887731443,1.099488647114552,0.0,0.0,1.0408483405810138,0.0,1.050059926931668,1.3803970778182775,1.0285186406680706,0.0,1.0451299896131958,0.0
1.25996298893366,1.1572825823823616,0.0,0.0,4.5197937283950385,0.0,0.0,0.0,0.0,0.9016905679447941,0.9665099983936226,0.8908789395971373,1.2394977763420558,1.5326280892573445,0.0,0.0,0.0,0.0,1.11587953633282,0.0,2.2269520150256294,0.7986226268710512,0.8035237079315097,0.0,0.0,0.937108384589575,0.0,0.9022155296696865,0.0,0.9484597758959962,0.0,0.7367765816480173,0.0
1.4195898599651415,1.03178322964725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1142384299916108,0.9827418807914806,1.0688639438419,1.3359943534614385,1.180402435533681,0.0,0.0,0.0,0.0,1.033645753677307,0.0,0.0,1.1168243269255427,1.0283136506388761,1.4251777369555096,0.0,1.0247594147834227,0.0,1.0257943945722303,1.0026226449265285,1.073428419872172,0.0,1.094705303647719,0.0
0.8543974414522477,1.1450318237016248,0.0,0.0,2.1421841223035627,0.0,0.0,0.0,4.930616547403163,1.0792724939802343,1.6645146194206089,0.973572198246078,2.320216976053515,1.312200390777195,0.0,0.0,0.0,425.9383418913982,1.4046262901950386,0.0,5.125452483907973,1.1985617861234823,1.2046050381817939,2.299661619350196,4.4195961969166655,1.085852070897919,0.0,0.9208338946114134,6.4560216137344755,1.0130599255609352,0.0,1.186840745349001,0.0
